id,date,price,bedrooms,bathrooms,sqft,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,v19,sqft_living15,sqft_lot15,cond1,cond2,cond4,cond5,logprice,logsqft,logsqft_lot
159,"20141113T000000",247000,3,2,1270,7198,1.5,0,0,3,7,1270,0,1916,2013,98022,47.2086,-121.996,1160,7198,0,0,0,0,12.41714,7.146772,8.881558
160,"20141003T000000",320000,4,1.75,1760,11180,1,0,0,4,8,1760,0,1968,0,98059,47.4715,-122.118,1730,11180,0,0,1,0,12.67608,7.473069,9.321881
161,"20140507T000000",255000,5,2.25,2060,8632,1,0,0,3,7,1030,1030,1962,0,98146,47.4877,-122.335,1010,11680,0,0,0,0,12.44902,7.630461,9.063231
162,"20150309T000000",438000,3,1.75,1780,9660,1,0,0,3,7,1780,0,1962,0,98034,47.7171,-122.193,1200,9660,0,0,0,0,12.98997,7.484369,9.175749
163,"20150304T000000",900000,3,2.5,3400,16603,2,0,0,3,10,3400,0,2000,0,98075,47.6012,-122.023,3400,12601,0,0,0,0,13.71015,8.131531,9.717339
164,"20140620T000000",441000,3,2.75,1910,7280,1,0,0,3,7,1160,750,1979,0,98034,47.7319,-122.224,1710,8152,0,0,0,0,12.9968,7.554859,8.892886
165,"20140812T000000",420000,3,2,2020,38332,1,0,0,4,7,1010,1010,1975,0,98027,47.4582,-122.023,2110,36590,0,0,1,0,12.94801,7.610853,10.55404
166,"20141208T000000",370000,3,1.75,1580,7000,1,0,0,3,7,1180,400,1976,0,98034,47.7209,-122.168,1640,7500,0,0,0,0,12.82126,7.36518,8.853665
167,"20150219T000000",269950,2,1.75,1340,7250,1,0,0,5,5,700,640,1949,0,98198,47.408,-122.327,1830,9750,0,0,0,1,12.50599,7.200425,8.888757
168,"20150324T000000",807100,4,2.5,2680,4499,2,0,0,3,9,2680,0,1999,0,98006,47.565,-122.125,2920,4500,0,0,0,0,13.6012,7.893572,8.411611
169,"20140605T000000",653000,3,2.5,2680,9750,1,0,0,4,8,1610,1070,1979,0,98034,47.7028,-122.231,2480,8750,0,0,1,0,13.38933,7.893572,9.185022
170,"20140611T000000",371500,3,2,1370,8336,1,0,0,5,7,1370,0,1964,0,98133,47.7458,-122.331,1770,7288,0,0,0,1,12.8253,7.222566,9.028338
171,"20150316T000000",284000,3,1.75,1560,21000,1,0,0,3,7,1560,0,1954,0,98166,47.4776,-122.337,1070,7920,0,0,0,0,12.55673,7.352441,9.952278
172,"20150102T000000",272000,3,1.75,2160,7140,1,0,0,4,7,1670,490,1978,0,98023,47.3026,-122.374,1930,7350,0,0,1,0,12.51356,7.677864,8.873468
173,"20140502T000000",313000,3,1.5,1340,7912,1.5,0,0,3,7,1340,0,1955,0,98133,47.7658,-122.339,1480,7940,0,0,0,0,12.65396,7.200425,8.976136
174,"20150116T000000",917500,4,2.5,3880,35003,2,0,0,3,10,2570,1310,1984,0,98033,47.6477,-122.182,3740,35230,0,0,0,0,13.72941,8.263591,10.46319
175,"20140929T000000",673000,4,2.25,2590,8190,2,0,0,4,8,2590,0,1980,0,98006,47.5619,-122.125,2260,8335,0,0,1,0,13.4195,7.859413,9.010669
176,"20150210T000000",425000,3,2.5,1120,1100,2,0,0,3,8,820,300,2008,0,98122,47.6106,-122.31,1590,1795,0,0,0,0,12.95984,7.021084,7.003066
177,"20140709T000000",399950,5,2.75,1970,5400,1,0,0,3,7,1320,650,1986,0,98144,47.5868,-122.308,1280,2150,0,0,0,0,12.89909,7.585789,8.594154
178,"20140530T000000",385000,3,1,1220,4800,1,0,0,3,6,1220,0,1901,0,98122,47.6101,-122.307,1200,4800,0,0,0,0,12.861,7.106606,8.476371
179,"20141117T000000",269950,3,1.5,1950,7560,1,0,2,4,7,1320,630,1975,0,98022,47.1976,-121.999,1950,8941,0,0,1,0,12.50599,7.575585,8.930627
180,"20150107T000000",330000,2,1,1350,8220,1,0,0,3,7,1060,290,1949,0,98177,47.7224,-122.358,1540,8280,0,0,0,0,12.70685,7.20786,9.014325
181,"20140725T000000",260000,3,2.5,1670,5797,2,0,0,3,7,1670,0,1988,0,98030,47.3505,-122.179,1670,6183,0,0,0,0,12.46844,7.420579,8.665096
182,"20150414T000000",470000,4,3,2380,5125,1.5,0,0,4,7,1680,700,1925,0,98126,47.5384,-122.376,1410,5375,0,0,1,0,13.06049,7.774856,8.541885
183,"20140613T000000",589000,4,3,2440,9600,2,0,0,5,7,2440,0,1961,0,98034,47.7044,-122.2,2290,9600,0,0,0,1,13.28618,7.799753,9.169518
184,"20140723T000000",163500,2,1.5,1050,3419,2,0,0,3,7,1050,0,1996,0,98038,47.3848,-122.039,1050,3417,0,0,0,0,12.00457,6.956545,8.137103
185,"20140905T000000",835000,4,2.75,3130,13412,2,0,0,3,9,2140,990,1993,0,98052,47.6993,-122.102,2260,9984,0,0,0,0,13.63519,8.048788,9.503905
186,"20141121T000000",1100000,5,3,4090,12850,1,0,2,4,10,2090,2000,1986,0,98033,47.6627,-122.188,2540,10270,0,0,1,0,13.91082,8.3163,9.461099
187,"20150415T000000",269000,4,1.75,1490,10000,1,0,0,4,8,1100,390,1969,0,98023,47.3099,-122.379,2190,8910,0,0,1,0,12.50247,7.306531,9.21034
188,"20140505T000000",560000,3,2.5,1900,8744,2,0,0,3,8,1900,0,1987,0,98074,47.62,-122.043,2030,8744,0,0,0,0,13.23569,7.549609,9.076123
189,"20150418T000000",615000,4,1,1330,2400,1.5,0,0,4,6,1330,0,1901,0,98103,47.65,-122.34,1330,4400,0,0,1,0,13.32938,7.192934,7.783224
190,"20141205T000000",585188,3,2.25,2230,10026,1,0,0,3,8,1430,800,1975,0,98052,47.6647,-122.153,2230,9340,0,0,0,0,13.27969,7.709757,9.212937
191,"20140818T000000",305000,3,1.75,1650,9480,1,0,0,3,7,1220,430,1977,0,98034,47.726,-122.191,1540,8400,0,0,0,0,12.62807,7.408531,9.15694
192,"20141105T000000",166950,3,1,1190,8820,1,0,0,3,6,1190,0,1959,0,98058,47.4616,-122.184,1230,7980,0,0,0,0,12.02545,7.081708,9.084777
193,"20140912T000000",799000,3,2.5,2140,9897,1,0,0,4,8,2140,0,1959,0,98040,47.5505,-122.219,2680,10083,0,0,1,0,13.59112,7.668561,9.199987
194,"20140625T000000",400000,3,2.5,2180,7508,1,0,0,4,7,1420,760,1962,0,98133,47.7606,-122.336,1900,7818,0,0,1,0,12.89922,7.68708,8.923724
195,"20141201T000000",230000,3,1,1060,10228,1,0,0,3,7,1060,0,1948,0,98155,47.7481,-122.3,1570,10228,0,0,0,0,12.34583,6.966024,9.232884
196,"20140515T000000",256883,3,2.5,1690,5025,2,0,0,3,8,1690,0,2003,0,98023,47.2779,-122.347,2550,5001,0,0,0,0,12.45638,7.432484,8.522181
197,"20141111T000000",423000,4,2,1970,6480,1.5,0,0,5,7,1130,840,1920,0,98108,47.5511,-122.312,1500,6480,0,0,0,1,12.95513,7.585789,8.776476
198,"20140723T000000",465000,3,2.5,2150,4084,2,0,0,3,8,2150,0,2007,0,98126,47.5488,-122.372,1750,2385,0,0,0,0,13.04979,7.673223,8.314832
199,"20150113T000000",440000,3,2.5,1910,66211,2,0,0,3,7,1910,0,1997,0,98024,47.5385,-121.911,2330,67268,0,0,0,0,12.99453,7.554859,11.1006
200,"20141014T000000",385000,3,1.75,1350,155073,1,0,0,4,7,1350,0,1969,0,98038,47.4058,-121.994,1560,50965,0,0,1,0,12.861,7.20786,11.95165
201,"20150311T000000",210000,3,1,860,11725,1,0,0,4,6,860,0,1943,0,98056,47.5093,-122.184,1300,9514,0,0,1,0,12.25486,6.756932,9.369478
202,"20141112T000000",297000,3,2.5,1940,14952,2,0,0,3,8,1940,0,1994,0,98042,47.3777,-122.165,2030,10450,0,0,0,0,12.60149,7.570443,9.6126
203,"20140716T000000",470000,3,1,1010,5000,1,0,0,3,7,1010,0,1952,0,98107,47.675,-122.394,1680,5000,0,0,0,0,13.06049,6.917706,8.517193
204,"20140804T000000",226500,3,1.5,1300,7370,1,0,0,4,7,900,400,1976,0,98023,47.3025,-122.37,1430,7500,0,0,1,0,12.3305,7.17012,8.905173
205,"20150303T000000",274250,3,1,910,8450,1,0,0,4,6,910,0,1962,0,98059,47.4787,-122.158,1400,8040,0,0,1,0,12.5218,6.813445,9.041922
206,"20140804T000000",840000,4,1.75,2480,11010,1,0,0,4,9,1630,850,1966,0,98040,47.5378,-122.219,2770,10744,0,0,1,0,13.64116,7.816014,9.30656
207,"20140919T000000",677900,3,2.5,2440,4587,2,0,0,3,8,2440,0,2010,0,98052,47.7073,-122.114,2750,4587,0,0,0,0,13.42675,7.799753,8.430982
208,"20150205T000000",425000,3,1,1010,5864,1,0,0,3,7,1010,0,1915,0,98116,47.5733,-122.381,1290,5000,0,0,0,0,12.95984,6.917706,8.676587
209,"20141123T000000",180250,2,.75,900,9600,1,0,0,3,6,900,0,1941,0,98166,47.4604,-122.339,1250,14280,0,0,0,0,12.1021,6.802395,9.169518
210,"20140717T000000",464000,6,3,2300,3404,2,0,0,3,7,1600,700,1920,1994,98133,47.7067,-122.343,1560,1312,0,0,0,0,13.04764,7.740664,8.132707
211,"20150422T000000",320000,4,2.25,1550,7579,2,0,0,3,8,1550,0,1993,0,98038,47.354,-122.047,1630,6397,0,0,0,0,12.67608,7.34601,8.933137
212,"20140717T000000",625504,3,2.25,1270,1566,2,0,0,3,8,1060,210,2014,0,98105,47.6647,-122.284,1160,1327,0,0,0,0,13.34631,7.146772,7.35628
213,"20140515T000000",592500,4,2.5,2240,12032,1,0,0,3,9,2240,0,1983,0,98074,47.6143,-122.017,2520,12368,0,0,0,0,13.29211,7.714231,9.395325
214,"20150114T000000",465000,3,2.5,2714,17936,2,0,0,3,9,2714,0,2005,0,98001,47.3185,-122.275,2590,18386,0,0,0,0,13.04979,7.906179,9.794565
215,"20140527T000000",477000,4,2.75,1720,6270,2,0,0,3,8,1720,0,1978,0,98118,47.5458,-122.268,2130,8700,0,0,0,0,13.07527,7.450079,8.743531
216,"20150115T000000",280000,2,1,850,16400,1,0,0,3,6,850,0,1923,0,98168,47.4889,-122.299,1100,14459,0,0,0,0,12.54255,6.745236,9.705036
217,"20150221T000000",1510000,5,3,3300,33474,1,0,3,3,9,1870,1430,1957,1991,98040,47.5673,-122.21,3836,20953,0,0,0,0,14.22762,8.101678,10.41852
218,"20140703T000000",445838,3,2.5,2250,5692,2,0,0,3,8,2250,0,2000,0,98146,47.5133,-122.379,1320,5390,0,0,0,0,13.00771,7.718686,8.646817
219,"20140828T000000",1070000,2,2.25,3900,14864,1,0,3,3,8,1950,1950,1947,0,98144,47.5884,-122.291,2580,5184,0,0,0,0,13.88317,8.268732,9.606697
220,"20141023T000000",467000,2,1.5,1320,10800,1,0,0,4,8,1320,0,1947,0,98177,47.7145,-122.367,2120,12040,0,0,1,0,13.05408,7.185387,9.287301
221,"20140822T000000",686000,4,2.5,2760,6440,2,0,0,3,10,2760,0,1999,0,98075,47.5836,-122.026,3070,8127,0,0,0,0,13.43863,7.922986,8.770284
222,"20140605T000000",279950,3,2,1750,9750,1,0,0,3,7,1350,400,1961,0,98198,47.398,-122.299,1900,10125,0,0,0,0,12.54237,7.467371,9.185022
223,"20140904T000000",527000,4,2.25,2330,19436,2,0,0,3,8,2330,0,1987,0,98011,47.7663,-122.215,1910,10055,0,0,0,0,13.17496,7.753623,9.874883
224,"20140918T000000",325000,3,2.25,2220,16020,1,0,0,4,8,1780,440,1966,0,98030,47.3758,-122.217,2080,9583,0,0,1,0,12.69158,7.705263,9.681593
225,"20140903T000000",328000,3,2.25,2020,8379,2,0,0,3,7,2020,0,1994,0,98038,47.3828,-122.023,2020,8031,0,0,0,0,12.70077,7.610853,9.033484
226,"20140604T000000",390000,3,2.25,1250,7500,1,0,0,5,7,1250,0,1942,0,98146,47.5123,-122.373,1280,7392,0,0,0,1,12.8739,7.130899,8.922658
227,"20150309T000000",479950,2,2,1510,6516,1,0,0,3,8,1510,0,2005,0,98053,47.7076,-122.013,1640,6009,0,0,0,0,13.08144,7.319865,8.782016
228,"20140529T000000",264950,4,2.25,1720,9753,1,0,0,4,7,1120,600,1978,0,98023,47.2922,-122.371,1510,9753,0,0,1,0,12.4873,7.450079,9.18533
229,"20150115T000000",235000,3,1,1430,15246,1,0,0,4,7,980,450,1961,0,98031,47.4075,-122.214,1960,13068,0,0,1,0,12.36734,7.265429,9.632072
230,"20150303T000000",516500,3,2.5,1480,4729,2,0,0,3,7,1480,0,2004,0,98053,47.6794,-122.034,2250,4729,0,0,0,0,13.15483,7.299798,8.461469
231,"20150413T000000",655000,2,1.75,1450,15798,2,1,4,3,7,1230,220,1915,1978,98166,47.4497,-122.375,2030,13193,0,0,0,0,13.39239,7.279319,9.667639
232,"20140616T000000",500000,4,2.75,2280,15347,1,0,0,5,7,2280,0,1960,0,98059,47.5218,-122.164,2280,15347,0,0,0,1,13.12236,7.731931,9.638676
233,"20141121T000000",315000,6,2.75,2940,7350,1,0,0,3,8,1780,1160,1978,0,98023,47.3103,-122.339,2120,8236,0,0,0,0,12.66033,7.986165,8.902455
234,"20141120T000000",213000,2,1,1000,10200,1,0,0,3,6,1000,0,1961,0,98024,47.5687,-121.899,1150,13702,0,0,0,0,12.26905,6.907755,9.230143
235,"20140902T000000",475000,3,1.5,2480,5280,1.5,0,0,5,7,1620,860,1947,0,98108,47.5575,-122.303,2090,4800,0,0,0,1,13.07107,7.816014,8.571681
236,"20140610T000000",1030000,5,4,3760,28040,2,0,0,3,10,3760,0,1983,0,98033,47.6489,-122.183,3430,35096,0,0,0,0,13.84507,8.232174,10.24139
237,"20150409T000000",416000,3,2,2220,94300,1,0,0,5,7,1640,580,1976,0,98010,47.3459,-121.95,2070,80100,0,0,0,1,12.93844,7.705263,11.45424
238,"20150320T000000",410000,4,1,1970,4740,1.5,0,0,3,7,1670,300,1904,2005,98122,47.6136,-122.303,1510,4740,0,0,0,0,12.92391,7.585789,8.463793
239,"20140701T000000",800000,3,3.5,3830,221284,2,0,0,3,10,3530,300,1993,0,98077,47.7641,-122.023,2920,148539,0,0,0,0,13.59237,8.25062,12.3072
240,"20140529T000000",472000,6,2.5,4410,14034,1,0,2,4,9,2350,2060,1965,0,98003,47.3376,-122.324,2600,13988,0,0,1,0,13.06473,8.39163,9.549238
241,"20141208T000000",225000,3,1.75,1430,8505,1,0,0,4,7,1430,0,1968,0,98003,47.3173,-122.319,1190,8640,0,0,1,0,12.32386,7.265429,9.048409
242,"20141001T000000",210000,2,1,830,6000,1,0,0,3,6,830,0,1940,0,98126,47.5308,-122.376,830,4960,0,0,0,0,12.25486,6.721426,8.699514
243,"20150127T000000",455000,2,1,1430,5000,1.5,0,0,2,7,1430,0,1925,0,98115,47.6727,-122.299,1450,3750,0,1,0,0,13.02805,7.265429,8.517193
244,"20150427T000000",225000,3,1,1300,8316,1,0,0,4,6,1300,0,1954,0,98002,47.3221,-122.216,1260,8316,0,0,1,0,12.32386,7.17012,9.025937
245,"20140826T000000",480000,2,1,1030,3060,1,0,2,4,7,790,240,1918,0,98103,47.6779,-122.353,1390,3060,0,0,1,0,13.08154,6.937314,8.02617
246,"20150212T000000",363000,3,2.5,2740,11872,2,0,0,3,9,2740,0,1990,0,98023,47.3076,-122.395,2570,10377,0,0,0,0,12.80216,7.915713,9.381938
247,"20140929T000000",2400000,4,2.5,3650,8354,1,1,4,3,9,1830,1820,2000,0,98074,47.6338,-122.072,3120,18841,0,0,0,0,14.69098,8.202482,9.030496
248,"20150226T000000",181000,2,1.5,720,5120,1,0,0,3,6,720,0,1954,0,98106,47.5218,-122.357,1150,2566,0,0,0,0,12.10625,6.579251,8.54091
249,"20150314T000000",250000,4,2,2010,7312,1,0,0,4,7,2010,0,1976,0,98002,47.2785,-122.213,2010,7650,0,0,1,0,12.42922,7.60589,8.897272
250,"20150422T000000",481000,3,1.75,1560,3000,1,0,0,4,6,770,790,1918,0,98103,47.6846,-122.345,1390,3000,0,0,1,0,13.08362,7.352441,8.006368
251,"20140923T000000",260000,3,2,1810,7209,1,0,0,4,7,1240,570,1978,0,98032,47.3656,-122.278,1750,7209,0,0,1,0,12.46844,7.501082,8.883085
252,"20140513T000000",455000,4,2.5,3360,7685,2,0,0,3,9,3360,0,2001,0,98058,47.4369,-122.111,3060,6567,0,0,0,0,13.02805,8.119697,8.947025
253,"20150401T000000",415000,3,2.25,1510,36224,2,0,0,3,8,1510,0,1991,0,98045,47.4616,-121.711,1730,36224,0,0,0,0,12.93603,7.319865,10.49748
254,"20150421T000000",349500,3,1,1400,3538,1,0,0,3,7,800,600,1953,0,98118,47.5405,-122.27,1620,6331,0,0,0,0,12.76426,7.244227,8.171317
255,"20140929T000000",245000,3,2.5,1730,7442,2,0,0,3,7,1730,0,1987,0,98030,47.3507,-122.178,1630,6458,0,0,0,0,12.40901,7.455877,8.914895
256,"20140519T000000",592500,2,2,1420,9191,1.5,0,2,5,7,1420,0,1928,0,98115,47.6979,-122.32,1420,6816,0,0,0,1,13.29211,7.258412,9.12598
257,"20141020T000000",385000,4,1.75,2360,7620,1,0,0,4,7,1180,1180,1955,0,98106,47.5278,-122.345,1910,7620,0,0,1,0,12.861,7.766417,8.938532
258,"20150211T000000",315000,3,1.75,1580,11455,1,0,0,4,7,1200,380,1974,0,98059,47.4756,-122.147,1550,10650,0,0,1,0,12.66033,7.36518,9.346182
259,"20141124T000000",255000,3,1,1230,10170,1,0,0,3,7,1230,0,1979,0,98045,47.4437,-121.772,1380,10098,0,0,0,0,12.44902,7.114769,9.227198
260,"20140829T000000",693000,4,2.5,2460,4425,2,0,0,3,8,2460,0,2006,0,98052,47.7048,-122.109,2990,5659,0,0,0,0,13.44878,7.807917,8.395025
261,"20141202T000000",780000,3,1,1660,4400,1.5,0,0,3,8,1460,200,1911,0,98112,47.6362,-122.302,1660,4400,0,0,0,0,13.56705,7.414573,8.389359
262,"20141024T000000",237000,3,1.75,1270,8470,1,0,0,4,7,1270,0,1960,0,98198,47.4207,-122.29,1600,8470,0,0,1,0,12.37582,7.146772,9.044286
263,"20141216T000000",525000,3,2.25,2100,40510,2,0,0,3,10,1320,780,1979,0,98074,47.6154,-122.047,2380,33450,0,0,0,0,13.17115,7.649693,10.6093
264,"20150428T000000",425000,2,1,770,5040,1,0,0,3,5,770,0,1930,0,98144,47.5964,-122.299,1330,2580,0,0,0,0,12.95984,6.64639,8.525162
265,"20141027T000000",369900,1,.75,760,10079,1,1,4,5,5,760,0,1936,0,98070,47.4683,-122.438,1230,14267,0,0,0,1,12.82099,6.633318,9.218209
266,"20140519T000000",290000,4,2.5,1700,7280,2,0,0,4,7,1700,0,1988,0,98031,47.4045,-122.171,1950,7475,0,0,1,0,12.57764,7.438384,8.892886
267,"20140929T000000",285000,3,1,1120,10701,1,0,0,3,7,1120,0,1954,0,98106,47.5544,-122.358,1130,6350,0,0,0,0,12.56024,7.021084,9.278092
268,"20140814T000000",415000,2,1,1070,4500,1,0,0,3,7,1070,0,1937,0,98115,47.6802,-122.29,1320,4465,0,0,0,0,12.93603,6.975414,8.411833
269,"20150409T000000",272500,3,2.5,2070,9900,1,0,0,3,8,1420,650,1979,0,98023,47.2988,-122.371,2070,8250,0,0,0,0,12.51539,7.635304,9.20029
270,"20150504T000000",2900000,4,3.25,5050,20100,1.5,0,2,3,11,4750,300,1982,2008,98004,47.6312,-122.223,3890,20060,0,0,0,0,14.88022,8.527143,9.908475
271,"20141007T000000",1370000,4,4.75,5310,57346,2,0,0,4,11,5310,0,1989,0,98077,47.7285,-122.042,4180,47443,0,0,1,0,14.13032,8.577347,10.95686
272,"20150501T000000",436000,2,1,1040,7538,1,0,0,4,7,1040,0,1939,0,98133,47.7107,-122.352,1440,7530,0,0,1,0,12.9854,6.946976,8.927712
273,"20141017T000000",210000,3,1,1700,11390,1,0,0,4,7,1700,0,1967,0,98003,47.3271,-122.323,1350,8164,0,0,1,0,12.25486,7.438384,9.340491
274,"20140925T000000",236000,3,1,1300,5898,1,0,0,3,7,1300,0,1961,0,98178,47.5053,-122.255,1320,7619,0,0,0,0,12.37159,7.17012,8.682368
275,"20141124T000000",331000,3,1.75,1080,1306,1,0,0,3,7,580,500,1954,2003,98199,47.6601,-122.4,1440,2225,0,0,0,0,12.70987,6.984716,7.174724
276,"20150320T000000",365000,3,2.5,2653,4510,2,0,0,3,8,2653,0,2006,0,98031,47.4145,-122.166,2653,4927,0,0,0,0,12.80765,7.883446,8.414052
277,"20150127T000000",450000,3,2,2290,16258,1,0,0,5,8,2290,0,1960,0,98058,47.4672,-122.165,1660,10530,0,0,0,1,13.017,7.736307,9.696341
278,"20141113T000000",770000,4,2.75,3820,26300,2,0,0,3,9,2850,970,2014,0,98028,47.7618,-122.261,1860,12136,0,0,0,0,13.55415,8.248006,10.17732
279,"20150505T000000",455000,4,2.5,2210,49375,1,0,0,3,8,2210,0,1997,0,98038,47.3828,-122.071,2670,49385,0,0,0,0,13.02805,7.700748,10.8072
280,"20150505T000000",405000,3,1.75,2390,6000,1,0,0,3,6,1240,1150,1908,0,98118,47.5362,-122.268,2020,6000,0,0,0,0,12.91164,7.779048,8.699514
281,"20140703T000000",304900,4,1.75,2600,11325,1,0,0,4,7,1610,990,1969,0,98031,47.3954,-122.206,1720,11088,0,0,1,0,12.62774,7.863267,9.334768
282,"20150227T000000",170000,2,1,860,5265,1,0,0,3,6,860,0,1931,0,98178,47.5048,-122.272,1650,8775,0,0,0,0,12.04355,6.756932,8.568836
283,"20150513T000000",2050000,5,3,3830,8480,2,0,1,5,9,2630,1200,1905,1994,98122,47.6166,-122.287,3050,7556,0,0,0,1,14.53335,8.25062,9.045465
284,"20140630T000000",780000,4,2.5,3500,7048,2,0,0,3,9,3500,0,2005,0,98053,47.6811,-122.025,3920,7864,0,0,0,0,13.56705,8.160519,8.860499
285,"20150410T000000",330000,3,3,2420,13959,1,0,0,4,8,1740,680,1988,0,98028,47.7486,-122.23,2570,13300,0,0,1,0,12.70685,7.791523,9.54388
286,"20140905T000000",370000,4,2.5,2720,8666,2,0,0,3,9,2720,0,1992,0,98030,47.3846,-122.169,2410,8100,0,0,0,0,12.82126,7.908387,9.067163
287,"20141017T000000",467000,5,2.25,2500,13500,1,0,0,3,7,1850,650,1979,0,98072,47.7564,-122.144,2300,9750,0,0,0,0,13.05408,7.824046,9.510445
288,"20150209T000000",405000,3,1.75,1670,6720,1,0,0,3,7,1140,530,1980,0,98034,47.7198,-122.193,1670,7320,0,0,0,0,12.91164,7.420579,8.812843
289,"20140702T000000",675000,5,2.25,2900,10300,1,0,0,3,8,1450,1450,1985,0,98006,47.5461,-122.151,2310,10300,0,0,0,0,13.42247,7.972466,9.2399
290,"20140812T000000",500000,2,1,1640,14100,1,0,0,4,7,1140,500,1954,0,98006,47.5712,-122.143,1520,13527,0,0,1,0,13.12236,7.402452,9.55393
291,"20140723T000000",389999,4,2.5,1890,15770,2,0,0,4,7,1890,0,1968,0,98166,47.4281,-122.343,2410,15256,0,0,1,0,12.8739,7.544332,9.665865
292,"20150224T000000",630000,4,1.75,2950,9025,1,0,2,4,8,1780,1170,1975,0,98034,47.7128,-122.223,2120,9600,0,0,1,0,13.35348,7.989561,9.107754
293,"20141022T000000",360000,4,2.5,2160,9528,2,0,0,3,9,2160,0,1992,0,98001,47.3341,-122.255,2280,9937,0,0,0,0,12.79386,7.677864,9.16199
294,"20141002T000000",580000,4,3,3280,11060,2,0,0,3,8,2270,1010,1986,0,98056,47.5399,-122.181,2320,11004,0,0,0,0,13.27078,8.095599,9.31109
295,"20140709T000000",550000,3,2,1970,4166,2,0,3,5,8,1270,700,1929,0,98126,47.5717,-122.375,2390,4166,0,0,0,1,13.21767,7.585789,8.334712
296,"20140710T000000",879000,4,2.5,3360,22111,2,0,0,3,10,3360,0,1994,0,98075,47.5951,-122.017,3150,11374,0,0,0,0,13.68654,8.119697,10.00383
297,"20140822T000000",265000,3,2,1320,8959,1,0,0,3,7,1320,0,1993,0,98042,47.3536,-122.144,1740,7316,0,0,0,0,12.48748,7.185387,9.100414
298,"20150304T000000",446500,3,2.5,2650,7286,2,0,0,3,8,2650,0,1990,0,98059,47.5084,-122.154,2400,7220,0,0,0,0,13.00919,7.882315,8.89371
299,"20140602T000000",404000,3,1.5,2030,8880,1,0,0,3,7,1330,700,1963,0,98108,47.5586,-122.311,2140,5592,0,0,0,0,12.90917,7.615791,9.091557
300,"20140529T000000",267500,3,1.75,1590,11914,1,0,2,3,7,1090,500,1957,0,98188,47.4427,-122.274,1630,9052,0,0,0,0,12.49687,7.37149,9.385469
301,"20140624T000000",3080000,4,5,4550,18641,1,1,4,3,10,2600,1950,2002,0,98074,47.6053,-122.077,4550,19508,0,0,0,0,14.94044,8.422882,9.833118
302,"20140811T000000",335000,3,2.5,2440,7632,2,0,0,3,8,2440,0,1998,0,98003,47.3494,-122.301,2510,7903,0,0,0,0,12.72189,7.799753,8.940105
303,"20140619T000000",576000,3,2.5,1940,9000,1,0,0,4,7,970,970,1948,0,98117,47.6933,-122.393,2190,7310,0,0,1,0,13.26386,7.570443,9.10498
304,"20150401T000000",208633,3,2.5,2040,3810,2,0,0,3,8,2040,0,2006,0,98038,47.3537,-122,2370,4590,0,0,0,0,12.24833,7.620705,8.245384
305,"20150115T000000",315000,3,2.25,2200,8750,1,0,0,4,7,1120,1080,1964,0,98166,47.476,-122.337,1460,10139,0,0,1,0,12.66033,7.696213,9.076809
306,"20150217T000000",725000,3,1.75,1920,3300,1,0,0,4,8,960,960,1913,0,98112,47.6239,-122.298,1740,4000,0,0,1,0,13.49393,7.560081,8.101678
307,"20150403T000000",550000,4,2.75,1800,7750,1,0,0,4,8,1400,400,1965,0,98177,47.7776,-122.384,1800,8275,0,0,1,0,13.21767,7.495542,8.955448
308,"20140612T000000",610750,4,2.25,2180,7297,2,0,0,3,8,2180,0,1984,0,98074,47.6459,-122.058,2250,9781,0,0,0,0,13.32244,7.68708,8.895219
309,"20150228T000000",550700,2,1,1010,5000,1.5,0,0,4,6,1010,0,1908,0,98105,47.6692,-122.297,1460,5000,0,0,1,0,13.21895,6.917706,8.517193
310,"20150108T000000",665000,4,2.75,3320,10574,2,0,0,5,8,2220,1100,1960,0,98056,47.5376,-122.18,2720,8330,0,0,0,1,13.40754,8.10772,9.266153
311,"20150209T000000",834000,4,2.5,2370,4000,1.5,0,2,5,8,1980,390,1928,0,98144,47.601,-122.294,2440,5750,0,0,0,1,13.63399,7.770645,8.294049
312,"20141023T000000",201000,5,1.75,1660,78408,1.5,0,0,3,6,1660,0,1915,0,98065,47.529,-121.837,1660,78408,0,0,0,0,12.21106,7.414573,11.26968
313,"20140502T000000",2380000,5,2.5,3650,9050,2,0,4,5,10,3370,280,1921,0,98119,47.6345,-122.367,2880,5400,0,0,0,1,14.68261,8.202482,9.11052
314,"20140618T000000",1380000,4,3.25,4290,12103,1,0,3,3,11,2690,1600,1997,0,98006,47.5503,-122.102,3860,11244,0,0,0,0,14.13759,8.364042,9.401209
315,"20141209T000000",1400000,4,3.25,4290,12103,1,0,3,3,11,2690,1600,1997,0,98006,47.5503,-122.102,3860,11244,0,0,0,0,14.15198,8.364042,9.401209
316,"20141105T000000",305000,4,2.25,1950,7700,1,0,0,3,8,1350,600,1979,0,98058,47.4441,-122.125,2150,7350,0,0,0,0,12.62807,7.575585,8.948976
317,"20150408T000000",487000,3,2,2590,14052,1,0,0,5,8,1720,870,1948,0,98133,47.7357,-122.333,1570,8162,0,0,0,1,13.09602,7.859413,9.55052
318,"20150511T000000",390000,3,2.5,1930,64904,1,0,0,4,8,1930,0,1988,0,98042,47.346,-122.157,2350,57500,0,0,1,0,12.8739,7.565275,11.08066
